IDLink,SentimentTitle,SentimentHeadline
mZgVa2Oi2M,-0.004041398,-0.111812258
8ClNGDbj4m,-0.081979775,0.144754399
YLV6yI1k4t,-0.063501843,0.013915846
P2kyYhBIUW,0.040979116,0.002175077
5nRv4RV5Ai,0.082673669,0.175697844
jMykoJ9vPu,0.078655366,0.002961383
48a7kL1jNF,-0.041810086,-0.027363979
ZxNRhXdrf5,-0.130712869,-0.056946641
Ze7PRyQ8ok,-0.059441461,-0.019744662
jbTtsL9A1y,-0.060353809,0.003039222
7hWJBiviiH,0.072109309,-0.0668201
VKyyj5GX2X,0.014088145,-0.017456836
qbeHupxNhu,-0.084688838,-0.033862145
BXLV98uICL,-0.066360768,0.256282535
eOE3s4Z4Z3,-0.090205858,-0.065510669
TChlQwMLZs,0.0184862,-0.019796242
pG4toRQz7b,-0.128604859,-0.06187535
DooqO5nlOj,-0.069625841,0.264760978
stAM7cUnT9,-0.135866032,-0.051205147
8lT9gf6VRT,-0.031328369,-0.047541501
O4VaZeM4Hp,0.040766212,-0.064623891
YtW7lJAexL,-0.012913237,-0.064179834
nlo5BYkKfq,0.027885573,-0.058852002
xKrNk9V0pB,0.033958294,0.037344724
4JCCFaIMJv,0.008472228,-0.060401491
RWXY7oeKsU,-0.016409399,-0.016736213
FyV8PeguYv,-0.034114355,-0.000395091
jqz7Mlvnfe,0.027872236,-0.021768892
4bcDMjEyEz,0.139194441,0.01093425
XXgmf4z9T0,0.008694308,-0.188521887
2Cyq9Li03x,0.035556086,-0.188521887
TFOpW9GJ4w,0.066275186,-0.027131243
jOjEYkyMJZ,0.037481121,-0.043850579
0eX14Gw23Y,-0.100685818,-0.097104496
Bwyi1m0NKQ,-0.082149117,0.264760978
gvr4ia6UPq,0.060436684,-0.134895938
LGBtrDmX0I,0.005417255,0.020531269
pJbIpohK6a,-0.015466071,0.039990672
ToeUW1dSNb,-0.138931199,-0.171075109
U1To2eyYqa,0.079377829,-0.075307666
KQDFRffznX,-0.001462944,0.01281705
Y17fuIHxRi,-0.145770093,-0.030516581
6gxvMUmpWc,-0.004360906,-0.002850586
WtmZgcRnEz,0.000689356,-0.039937634
ogb6Kw27Nx,0.149043724,-0.029067284
TRVxbrdDjI,0.001400059,-0.053129406
U9HwJKIIlH,-0.045444365,0.038091683
Mos25Btz2S,0.014491673,-0.04864016
0uYdk5tGqX,-0.044499841,-0.027002676
ftjjlZSU7c,-0.068950447,-0.014741395
XWAlQalJD3,0.02622747,0.053748264
i23KCq60aw,-0.040241882,-0.156058101
OpU98hNLci,-0.079931757,0.226657931
5pdGrSMWdA,0.10888217,0.075146483
7xDk5UXiV0,-0.271602122,0.004880198
LmSdRrLSyf,0.043370134,-0.006587701
Ky4xUELIDI,-0.068026472,0.003713512
whJWOBRHmm,-0.067721325,-0.014741395
ee2DeysVMK,-0.004426514,0.067238326
XZe16guWzh,0.005156795,0.02614918
lnCo7V3LsJ,-0.039561533,0.01169683
fKKPPTExcI,-0.033486425,-0.021542859
PnqxOyshf3,-0.142320164,0.000962091
Ncesp80Ei0,0.051151054,0.085679771
kKKITp5pja,-0.014706269,0.012818119
h2KCqTZoYL,0.098952487,-0.04559448
eqdpWam9tN,0.00260671,-0.028419984
ChMJNp7vbb,-0.033670752,-0.186259662
X3hHAPvZPh,0.022871009,-0.032583559
lEWaFjwy7t,0.0280096,-0.172931505
WMT7egobHE,-0.012718641,-0.032710811
ycgMRgS2Nh,-0.063331091,-0.087517844
mQUj7RpoNI,-0.00633838,-0.048644095
F3ed4AKY04,-0.01877363,-0.024259404
NHekraE1ax,-0.021290203,0.057544764
JZjB6SrOqI,0.028251246,-0.028611774
NEGZsAtbXf,0.008373211,-0.1116183
awssWgEEFs,-0.005422496,-0.071548781
AtLapeKTeO,-0.005422496,-0.046857496
YfDbxMuVrD,-0.005422496,-0.052903461
HSNCkQ6pNb,-0.081256369,0.05175225
f9xpsvfA5m,-0.073379062,-0.015974754
7IiZSo6Lm7,-0.000734134,-0.045910706
rSh2CfAelN,-0.092353704,0.044818916
hmPLOmwH4o,-0.292120628,0.033379017
Pr0WQ0gLEv,0.015369719,-0.111972241
iSKrXBI7yS,-0.046663228,-0.04193933
NIg4yVCzDy,0.071913684,-0.037987767
ZWWHdJpTqZ,-0.106093881,-0.029934416
kKRyGWRxHP,0.074872316,0.057587832
tusSjaSIWS,-0.007316611,0.089182588
7AAr0yK6XU,-0.015597469,-0.034197697
bI4nWnqxW7,-0.040571134,0.063547603
CV3wBl1P49,-0.233047931,-0.004876077
NqXwJXYzyz,-0.010898362,-0.026873352
tEnyHlPcKT,-0.003620832,-0.03694932
FvqU2BUyaz,-0.033805189,0.003548941
9RgcByi8vq,-0.065399957,0.179276023
x2wSXTKL8y,-0.100279052,0.068685746
O5N7k9Gjbt,-0.057907879,0.01845729
j5HgDk65IH,-0.127176407,0.193202079
NDdso4D7Dd,0.007654354,-0.00032156
7aL8lR0TMb,-0.001288458,-0.020220964
55wr7jp3ZQ,0.024336433,-0.016003029
Wozn2sRKJD,-0.06974319,-0.083711372
tjESKwJS4C,-0.010639682,0.047217348
PTKZWTLULj,-0.192445691,-0.039041919
k2ZnjnotbC,0.054958319,-0.026774418
t3r8KQzKYD,0.052034179,0.046136932
vMUTHkn9oc,-0.025562307,-0.049373233
GvI1LF74Lu,-0.32697023,-0.011216557
QcfYc1aPoS,0.073781656,-0.007882887
0ZrN2agBZk,-0.061153296,-0.047790531
ZLJKEBA3nQ,-0.123706612,0.018801327
q7mAlpoJEf,-0.103023753,0.023096057
MOgBHcXU62,-0.056678098,-0.030279798
MzNNZPx3VP,-0.04477877,0.040251112
AglZP6YcjD,-0.018244126,-0.0113978
fHYpi3py3L,-0.070758547,0.013949891
CqyqlkvjXg,-0.029215731,0.085313498
HZtvNj56C0,-0.031480835,0.056919152
zT7wWghk9j,-0.116100771,-0.016298532
uAkFTHs1Le,-0.032666584,0.013423452
p1XMlkpeeT,0.085736406,-0.011367159
MICp5rZy0E,0.035997947,-0.099685781
4lXdtR4BOO,-0.149215909,-0.068581967
SvMYvlXcL0,-0.003961699,-0.235423577
1KEbhSkSEx,-0.009798638,-0.096282241
4yNK29o71z,-0.046860272,0.041498273
iD3SsAzFPi,-0.110923441,0.011514165
jrtDNKRG5o,0.067705565,0.099986727
mTjdBFR0f0,-0.076648857,0.010117529
qzO1XASz9n,-0.002821682,-0.027564603
ZN3lilSxal,-0.059607412,-0.044138485
2iPqT10bPc,-0.032913502,-0.072127077
BhUod7e2kc,0.019228905,-0.073735973
SbdXf8TY2Q,0.082952786,-0.023222113
V0PdAeL57Y,-0.096111152,-0.018427728
VSiKrnsqat,0.071514556,0.026701676
LGYAbucA4x,-0.178014742,-0.062239245
HgXnQHBVgg,-0.040998522,0.116340667
shRiFnNQ4d,-0.015182942,0.046064599
Y9iFrUuAEa,-0.025011948,0.021736387
TCKbttOFqF,-0.008399424,0.110909634
ucyekLdVH0,-0.085691912,0.219987874
MP7gRCxvrM,0.068201684,-0.003802535
JpG1Y0Wi8S,0.200365185,0.052486514
oCeuQdQFsB,-0.217151845,0.091373121
Jy5YeXeV8p,-0.055249503,-0.031216244
wCtAu2jm6v,0.007174843,-0.079493547
Isri5w8Q4m,-0.101153998,-0.276396818
1Gcvj7zJts,-0.014830963,0.162761412
XUYgYmnq4z,0.058179748,-0.089774727
swoVGLOvEI,0.05373948,-0.059548235
BfFwkjri5Z,0.203846294,-0.029901623
i6PqU1haMx,0.099800136,-0.098796437
i0tltYps83,0.037924297,-0.095530611
znv2ZB1tJz,0.067071367,-0.066313066
cw7jqGtwjy,-0.056238667,-0.047790531
UiqVbsRHWX,-0.037393666,-0.071745561
ob2rLeCcuo,0.030205358,0.057865048
nnwS4HaoFz,-0.11361113,0.271006993
a1QkOgLFWK,-0.013780189,0.220383317
AqXyZLEUcN,-0.003193567,-0.032985213
JXmpKqb9EZ,0.031618236,-0.05664211
bDclMYgikr,-0.067870057,-0.040867352
bl60adGCmI,-0.073373146,0.360360601
fv4mYTXnfA,0.181135359,0.19134439
Gl5Tp0ptJY,0.198043096,0.206090845
57i2y9fJJg,0.182595,0.241113757
1stq8JGLhr,0.181135359,0.202559664
OYnlrYEov8,0.181135359,0.20651126
ZnuUCjQNQu,-0.089680432,-0.028476633
04sgkLKWVP,-0.068650298,0.003662642
S0m3HCAIpV,0.015141015,0.008505281
jLOR9WFR2l,0.181135359,0.1799349
m6rPftCZTc,0.111491275,-0.007173301
jijEVSTqIM,0.020394448,0.000620278
FCrkdqk1C2,0.03881046,-0.02462806
1Fk0QRgQv0,0.042525787,0.005254027
tFhWPdL3lt,-0.022166502,0.110909634
E09zgg0qog,-0.157038748,0.106067272
OhleLac1oO,-0.127044734,-0.17083443
WbMfB0PkyE,0.069545098,0.053094775
C1Rdybk23i,0.004535528,-0.028352456
TOSp6l97IW,0.013736287,-0.095812794
4iC1x26jMW,-0.021581285,-0.097268853
3k00HV8wpS,-0.09866517,-0.102818948
o3n0SslEnK,0.005206966,0.023981943
cc8XeSYlLn,-0.130844343,-0.043394467
cLWnKojjXm,-0.129235116,0.240748542
F24u5IHeK1,0.068374835,-0.104665954
kdHFEDQAgj,0.129377254,0.004550976
62pgLGQ8dX,0.009306911,-0.056877594
DeCJaBS59z,0.031193613,-0.089284267
ZGCvdNZ8yj,-0.043157831,-0.028473181
xB3yMA6oEt,0.024376204,-0.117042892
NS0U4HQIDG,-0.023464264,-0.088227101
6rZUUsHX2M,0.016126584,-0.049850095
4go1pXKRd0,0.012210385,0.004945368
vDTnqzDUDb,-0.14471714,0.026243036
tJk3WiFZfT,0.043173974,-0.014332663
828zNVjDao,-0.015006647,-0.078836564
Ix1wjD4f2F,0.157640338,0.016127377
f3pD4UVfGj,0.074664326,0.007318237
mqpcJvEy7e,0.002646809,-0.049758754
19cU7JroIn,0.147575006,-0.017613629
0xBepGivQv,0.02487811,0.092175241
HymoAiVifo,0.000812588,-0.016853574
mamdq7QL7d,0.006642966,0.156124654
LweIyaTJUV,-0.001918123,0.177504427
KbHh19ArMw,-0.000785938,-0.002042064
CmeBpmK9LR,0.001766618,-0.049758754
maIUCVRUV4,-0.013231754,-0.142850796
rwCRXwb6Bw,0.020356886,-0.023085004
L7K3InQ60q,0.038058821,-0.118972016
mNgdcKRLbO,0.007750399,0.051007466
zzv4cY4XF3,-0.075717516,0.15391374
VIs6nKlss2,-0.039117101,0.290903039
aLvaGHBmvD,-0.043212588,-0.097847024
rnLYosW7E1,-0.274114226,-0.015863637
dTpHsH2nzh,0.178801293,0.145231773
k3HXVeMbZx,-0.03855434,-0.050440564
8VETEkuvLv,0.027550382,0.056225035
8qMagpWoST,0.021779351,-0.025188996
oMVHFN2Bma,-0.077853659,0.03940362
9sOxEwOdgj,0.061798651,-0.004768801
om9jlMzFVG,0.015458486,-0.053760563
DGy7w9lySa,0.010812976,-0.038789002
K4xj7J4hZ7,0.021080946,-0.046857496
87DdpRRPv1,-0.116410423,-0.016039882
BOECEdWMvx,-0.167353279,0.076909056
WYGO7t7XKX,-0.029314303,-0.039707776
Fyt7rJOpXx,-0.029314303,-0.039707776
UPvXDVEwXW,-0.058615958,0.059060183
lsn6X2MIqm,-0.170094667,0.028104621
cxbpY6yp5q,0.018640518,-0.104458374
JuMThXL4qz,0.021080946,-0.029655629
lqya22Ybro,-0.062754667,-0.02099178
vdwQOvYBti,0.034004157,0.006068047
6xy8mss74c,0.021737461,-0.013047608
B0Tdzr59rf,0.002618207,-0.003696018
t7IkTKFnPM,0.167756286,0.051093461
HMzX3ai0ku,0.030488145,-0.013843973
T6xA5zI94q,0.342862716,-0.037625427
OORrkvNZSa,0.015686792,0.105563299
OQpFQpug75,-0.003361707,-0.147300607
KQAeo9PYSg,0.08188537,-0.059436757
8XpOZBftFO,0.036433686,-0.11634826
gUlKVqa5IX,-0.101951213,-0.040304196
xqniSmIdvl,-0.101951213,-0.003720787
rzeZiluwU2,0.08842153,-0.070455735
Ll95JjPDGt,-0.060812267,-0.006552083
c6TGHFXfUi,-0.021028341,0.084176973
mUP2VvndI8,-0.07422269,0.063546541
CSJSSpRJNQ,0.08188537,-0.050958313
6ruWSNyH56,-0.121296444,-0.025120589
Ze3kyJxSVg,0.001057435,0.03882689
iLON9qS2nf,0.000456898,-0.063798108
LWhH5ZztBD,-0.003925122,-0.021909784
prKgQmWOlH,0.017124755,-0.007173301
TUiJztypv2,-0.042252723,-0.060162433
yWgNm82qi0,-0.023933724,0.090586691
bimwp2tjUO,0.009635874,-0.153276786
QpgLtjruQK,0.031315528,-0.003066379
eMOG9KiXR0,-0.105615641,0.049785525
dbb9aTcoJL,-0.112688382,-0.096065988
WNumk5G25v,0.090484006,0.034184053
PLqFu0IAPY,-0.049541938,-0.06256293
rTHZlSoWEb,-0.296954634,0.063964228
tLntV5ieZ4,0.077457851,0.02943008
H6WstFjuGg,-0.026686166,0.094611192
qP90ynbopk,-0.189595234,0.249226985
ShkbzecMgm,0.232365425,0.079638326
xby0VMXnXl,-0.02587638,-0.002632166
A4J2bdzWFM,-0.033696845,0.220785103
e2M4cQSmbJ,0.004152138,-0.034103525
vbReSGbP0f,-0.033696845,0.220785103
FNBUXo9R81,-0.033696845,0.214739138
lHvF4sk6mr,0.019722116,-0.122957102
UMfLBgVULm,-0.077857013,0.256282535
jyVmE4DzNY,0.031972128,-0.006461741
gzRrp6nOxc,0.031972128,-0.031153026
EVaD3lk0Ok,-0.012626651,0.001506664
CtXEzfX9Lq,0.007167144,-0.002622621
qkjicY0Xq3,-0.043857748,-0.121418844
JD1DLvLF9p,-0.033696845,0.220785103
vrOT2UyJZv,-0.051323869,-0.044561487
VhzugCwKJR,-0.129347902,0.001621127
NNRpOl2ebf,-0.056048722,0.043757078
EYSpOTtZwI,-0.274230858,0.017355362
snNikqcSoU,-0.193135871,0.020759786
aIkmKONoQt,0.132851417,0.052854517
rhxUpTrlIl,-0.061558114,0.002698332
XDcAcEQmkm,-0.047062999,-0.084273204
dx2rS68WOW,-0.046822016,-0.136444085
yHQgxPs2my,0.07850918,-0.081988512
whzwj3mLx6,-0.038805799,-0.029042721
XZZd1fYVDb,-0.153840675,-0.058148355
STUmF9xmoS,-0.076970623,-0.017212572
J1YlIlW5DJ,0.032908073,0.020581797
zSyBLpJxOe,0.19601651,-0.008860833
IFzJ6yz62b,-0.037158841,-0.03695972
WbmduYqXzb,0.134488449,-0.195175984
fB9CG8drWr,0.054423897,-0.01356705
7JFtNY1TUw,0.118045478,-0.03220259
uJ1SNKQZ8n,-0.016118652,0.222326305
CS9vXx7A3M,-0.039117101,0.335964891
re8dYaDIhb,0.007750399,0.051007466
ov3mMmRjLi,-0.072710783,0.008668985
hBAOqyEkT2,-0.003961699,-0.220488743
UJnI02OpUz,0.038290967,-0.016236891
HY7EGhf02L,0.12731977,0.02972923
89laRBb3q2,-0.094692514,-0.089236228
yLiCWGyrSL,-0.070633307,-0.080516465
Ca2QK7umpV,-0.068246808,0.026395709
HSKlGPzASp,-0.007974724,-0.017596295
b52DOLD2Tu,0.209501714,-0.033593439
pfaPv47Qh7,0.010552294,0.030372835
ZYmWlpuRvH,0.055655812,-0.027874967
ro5WV6j7TY,0.002589,0.009860566
cjzFOcPJhW,-0.054104154,-0.010106653
72JWbtrmLs,0.018150874,0.0160625
mkVcwH4TcS,0.079617645,-0.180039854
Z08iug67Mj,-0.150321131,-0.034164641
P6go1dZeXu,-0.150321131,-0.021061212
wQIUfvBjSn,0.008494659,0.071952459
ivDJU9hyLm,-0.074249686,-0.107528636
UlWGOHiQLU,0.0401588,0.03315756
28Y1h4Fztx,-0.147100081,0.113870243
arf884ALnw,-0.005275586,-0.095619588
Gmg3Wdyn0H,-0.073971329,-0.086767736
sHnyiFxvNM,-0.128122458,-0.029586349
0ZgUSKP3KV,-0.048748187,-0.182913835
Jqt0hE5ruP,-0.149895739,-0.113119246
fpI62kOaOX,0.030458705,-0.058640787
AAI2WvnNy4,0.156096871,-0.152193067
OtWHVzbZmJ,0.022209532,-0.017844176
XCqsoleStW,-0.149895739,-0.12159769
z999lnxTYd,-0.020307968,0.203727635
2Ts7vDXQ4N,0.157514517,-0.071919456
QPd1s7RMFw,0.070365421,-0.085229781
y21mdhcdTt,-0.040781145,-0.055633027
y9JRoV9ZZJ,0.021737461,-0.004522471
FCThCaUoi3,0.156474557,0.009181329
HNSWoVlVQB,0.002373938,-0.113292919
1YlX0Cs0H6,0.002373938,-0.097080078
VnhytdeoZu,-0.001394167,-0.024168727
a8sEXfeCbf,0.06345578,0.117970639
JGpCFFTTuQ,-0.159511257,-0.044244717
YUA0UbQsjz,0.016311894,-0.04528212
d1ClZ9cWPO,-0.028348633,0.24917526
Bty9bd6VfV,-0.028348633,0.224483975
kv7Xv0LF9K,-0.01423847,-0.008507386
4KWoaYEIzA,-0.139544021,-0.088322713
QkpPwgVa8a,7.42662E-07,-0.011952656
pfIlBkyFck,0.015458486,-0.017177155
swmDzloqRj,-0.017249283,-0.020560738
qj4Ul3xyJO,0.039632027,0.043408013
PmO06iAYul,0.168100841,-0.065491192
bHDn2gWHhh,-0.068844703,0.035787363
8TJaWx2jo5,-0.01955638,-0.047929786
GYRUQ2I7br,0.077457851,0.02943008
UbNooD3FAd,0.077457851,0.066013488
kiBBog7ivA,-0.006420946,-0.117670963
LdDADMIYTc,0.002373938,-0.101941173
9qTRAoRVeW,0.076666505,0.057535045
Wtm1TnQ3dt,0.077457851,0.02943008
CtNSTBRbOJ,0.073689745,0.102341431
WuScWf0bh0,-0.269673972,0.009249966
PBFWjFDEM2,0.014863006,-0.003619345
fV6GWDul42,-0.064334607,0.197441236
TtSvoQi1Ws,-0.019767984,0.006347313
m1od58K3jY,0.016369142,0.001701048
Tbh0isgXtY,0.001426213,-0.023527975
mq3aFxW4VM,-0.306101517,-0.044431242
vePT4474HZ,-0.103613501,-0.094815615
eVzA8WyNXF,-0.003529844,0.018866345
TNUdeI60Ag,-0.031733867,-0.005181377
h88URbAG9g,-0.102295425,0.14100547
UaiMsArzlZ,0.001426213,-0.015049532
o659nYoV3g,0.001398026,0.011416025
2K4f5boJXU,0.039863631,-0.11634826
LlgRd1PlyX,-0.104902012,-0.054306248
WQLjUV2w6D,-0.070965895,0.197441236
p44Pn6yAfM,-0.070965895,0.181228395
sTrkCSYiXw,-0.163196609,0.063996145
Mp5BEBKu06,-0.099462903,-0.009498414
NJjyONg7lz,0.150342974,0.184158568
4e57hX2hdk,-0.289264167,-0.005524086
sRz7Wu2qbn,-0.03063304,0.025522522
eLpPUxQo2G,-0.040610175,0.029011442
RF5YjPD5yw,-0.071087551,0.15470602
Vvw450eBmK,-0.194249095,-0.130732755
JxQ5LoO7pR,0.02874447,-0.052232181
ysvKDPQtFt,0.027596391,-0.051726355
8vGEY5ivaX,-0.01701594,-0.009062999
UvDCosWopW,-0.079502723,-0.090400525
IPoGB4UjFa,0.028054894,-0.055249947
jVpq02GWz8,-0.03449111,0.052935767
pjql9RH9xZ,-0.005778562,-0.059056789
xk6PYcAMOm,-0.057881412,0.20591968
TXIf4qMDee,-0.072310726,0.20591968
WEBSTrlXIx,-0.002753511,0.099841208
frbM1ctUzX,-0.095660635,-0.045635373
bVYdeWuZJQ,-0.000745948,0.035520162
I9llRIdQao,0.00450769,0.004132364
GW0N8ipK3F,0.134201795,-0.032963272
YKF33O2Iev,-0.02104148,-0.083565723
asif5gs1I2,0.035543007,-0.007173301
DlkGUBKOWm,-0.082635792,0.020809077
qPaLFxobu2,0.038565201,-0.006367245
WypoASBGZo,-0.10363707,-0.031825752
1tjP4seFtF,-0.00028373,0.122906106
RNsXa93OjP,0.000201292,-0.012794991
fF1eonmEvG,0.356328008,-0.028708006
9STzpbTbro,-0.000608528,0.000815158
khlNGnz2c8,0.098533548,0.038967673
YAQQ66QTok,0.00051182,-0.115238484
ApOsvWkop9,-0.085462586,0.009879062
9Y7xrg9X1U,0.019494982,-0.067669925
3FHWUqtvx7,-0.10539108,-0.065221005
1Hh1YRFklw,-0.13254008,-0.072045928
L5eWmp8QAA,0.00835366,-0.067480848
ZqIcyJcJFK,0.07691933,-0.018588181
0LKMfXHFF4,0.00450769,0.004132364
Ol6wT3E0y1,-0.05099364,-0.019151011
Lk3zYTqTS9,0.022545756,-0.133172154
DLrFOBAzd8,-0.255572575,0.10658406
KPxo3kfcKH,-0.005282779,-0.065073483
vkdfhPRYWy,-0.047817608,-0.036972542
cxGTDLqWgr,-0.061562168,-0.009240867
LvNUoR5RtV,-0.081954464,-0.056957852
G0LZndoG6c,0.020305907,0.224341928
p44Acq3Uzs,-0.044571901,-0.060625093
htscX58iHf,0.028486854,-0.000906342
etLZ1EHLIr,-0.036730609,0.128704672
xHu2IlAtD6,0.027103176,-0.020292281
xceLsyWVdq,-0.10992066,0.036587215
vZ2qnNRjz5,-0.02466977,0.081579675
eIR9TsjGDx,0.147483744,-0.00197417
RHOPHjwGxU,0.005765436,-0.109192519
YRvORbos4j,-0.006420946,-0.102496855
WRxjo4DefC,0.00051182,-0.094018412
Igix6SBC0m,-0.053041729,0.063506963
LqH6zBW4V4,-0.041053376,0.072013836
YDkSr9R20U,0.107392979,0.025038772
DJ9AG4c4Vw,0.014750771,0.02516315
Wdq18IYlEr,0.005425722,-0.012459245
SRAsuqYz14,-0.018375285,0.032984437
qQo9TJ9Mln,-0.11771273,-0.014370827
c4EfCcDLFQ,-0.365511814,0.096691729
8qFvDLwkwC,-0.028214948,-0.014896453
MYuK5ORE6x,-0.114090648,0.222053353
eYJscS3sWk,-0.026697189,-0.267117971
lwpaH720IK,-0.026526045,-0.067990075
ezu35FQTUO,0.073106693,-0.045697028
7ajEm6ca8Y,-0.119942719,-0.02124318
9eep87x9VJ,-0.010647149,0.11773484
Tebk13hAGV,-0.078910358,0.011606701
CzDSwMtEs6,-0.088557913,-0.085100368
ArzUaMkvSG,-0.090629867,-0.026402921
qIw7PJJPax,-0.105275894,0.070437012
T6976Jj7Xy,0.133484616,-0.247105728
nsILCOxUpn,-0.049527729,0.002639403
L3256wPqcI,-0.004174583,0.047228405
5yG8dJPuEN,-0.120766411,-0.070432009
vkQjailyWa,-0.040610175,0.029011442
ALVjJRMSTt,-0.053041729,0.026923554
aedFg8zAqj,-0.078077702,-0.15810477
SWj3QvAndK,0.214216981,-0.037059845
SErsEFLZFR,0.017787867,-0.020560738
zt7xxmzh8a,0.019047139,-0.020710387
RkBpu3cn6S,-0.056809835,0.099834905
SbKVw0NxdU,0.008815953,-0.01809521
ONuDS9H0j4,-0.112137489,-0.106649256
Ay1gjjBkdo,0.18516359,-0.061502744
rUqsdi6KMX,0.077897568,-0.020534219
5mvQsnoKHT,-0.101115909,-0.046601303
qadntbTMx8,-0.165213783,-0.109520636
19NecpXV63,-0.023316678,-0.001071114
sLxQMjpzXF,0.12152709,-0.109987874
Ivz5qdmSIg,-0.074506532,0.001353925
wYSEQBjktF,-0.015421262,0.106583233
YGNCHlGyIL,0.159469253,0.030372835
KL4QX08r9b,0.035812293,0.000611336
31gavNZ6UL,-0.016213643,-0.117929544
Ktyj57bpz7,-0.053041729,0.031230999
XyqJAd65ss,0.008027803,-0.067720685
d5XM4kKp6v,0.009228107,-0.01809521
mX3FTkeq7B,0.126151642,-0.106497574
MnCAC7PSxW,-0.008689242,-0.002673952
7Dt0AL6UGU,0.061459258,-0.032372388
yzPEWIUEq5,-0.003846408,-0.203469299
gjqWpKN8kx,-0.227615355,0.165905566
GqKdRfF5cP,0.095597049,-0.064996387
eJvdrhEiQq,-0.084805758,-0.057217712
xn2owrzPKv,-0.193902191,-0.009969941
1W9jjbyfxQ,-0.008006403,-0.008206836
fhBjBQmWXi,-0.026850231,-0.22779541
qyIT9cwtE1,0.134933728,-0.150452304
QbMXBlMlcB,-0.003547257,-0.023814271
UapfPjpQBd,-0.0811613,-0.13968986
tcINpFwWIO,-0.12394127,-0.053942919
wreNjqXXoj,0.107011109,0.022035258
giQDo4MlXQ,0.103072608,0.054492021
2NPnFJQZ1U,-0.227615355,0.165905566
Z7XjMVLAb2,0.062152138,-0.105516547
b8QTjUBU2o,-0.096103563,-0.036855482
KFdydy3yxG,0.071109823,0.014370872
UfCsZmoMQk,0.054423897,-0.022092188
IkjFbhXALd,0.015290928,-0.038155982
4tXgu3jMTC,-0.128370983,-0.143998003
f5FXE7KsLh,0.117507772,-0.069923117
lXoIH7j66A,0.047133169,0.017270814
E0YxHqtnCW,-0.067439838,-0.05908622
HGb8yuO6CM,0.16178461,0.011974343
k78QlxpxRe,0.070810568,-0.12092273
HNvlZRuzRd,0.023749635,-0.005083302
yVbOgcXpya,0.136173886,-0.110844481
dirncdMdlf,0.005358713,0.002369069
pJUnpO3NEQ,0.008898973,0.24917526
stSVky3VEC,0.008898973,0.224483975
6SkGl1o4PN,-0.142652062,-0.107138268
14GyjEpZ2j,0.044928066,0.016835749
og73kZuYPh,0.044928066,0.016835749
w65eWXdubj,0.033792183,0.055991376
hyjr0x4KH6,0.200610474,-0.089470714
k6gTSQ6ciJ,0.298507586,-0.1270993
hBtl8wSPHN,-0.10519815,-0.021133607
4zY6V3z2nx,-0.048816971,-0.082663462
PAmHloUGro,0.004606365,0.155415408
K5WYVn6L0U,-0.073983729,-0.08256437
Bbx0lwXV2C,0.033369069,0.003016381
6NSg6JvwMb,0.091507127,0.044561989
SLBEmKopph,-0.114824114,0.014968603
YozoChciF5,0.016743726,0.018216445
JBPzUZJC2C,0.087450064,-0.205069351
0fo7TlJ0mk,0.16806657,0.018417049
ZJ5qh8gx3d,-0.018404443,-0.019371869
o4k1pfydUG,0.004318827,-0.060446662
nMn1ZNBJpz,-0.045637064,0.109045219
XcrsYbjUvW,-0.291612181,-0.047427326
FLcRKWBNuI,0.240956301,0.152239435
tmdFTeFve4,0.00318498,-0.004627475
QiUbeVxGdI,-0.154384889,-0.02205519
BgqkffOCcx,0.012561275,-0.017596295
AUtDn886Rb,-0.015336393,-0.01392892
DocHGzvcB5,-0.0811613,-0.13968986
FK9ZEdKlWC,0.041050592,-0.026802907
cnAIrGEXlX,-0.154874486,-0.138015297
mKO85vI3hB,0.053684851,-0.145482573
jqnpzpOEzt,-0.116875225,-0.053695783
0jcWJEtGuf,-0.007363113,-0.002159922
nDsTwvrQsk,-0.149895739,-0.116212178
DkHsi9qCfE,0.063874491,-0.121744529
CtRMW7I0pF,-0.037839507,-0.013769331
antk3H5Fpv,-0.114403985,0.087423923
JQokJ5Bgt2,-0.000380576,-0.020402862
najymUKUei,-0.034940388,0.029932161
ZooIjT6NJx,-0.086887132,-0.116418303
HpdxzDUc1p,-0.271503723,0.009249966
hL2oeI7trz,0.089542917,0.040667783
6vS9bfkG2K,0.097732958,0.001381185
77LYlYgAfA,-0.041043962,0.026221612
ukza44RO6x,0.077977879,0.040135414
klAbWDPK0k,-0.015040393,-0.115354368
ogIvG5CD4I,-0.022811198,-0.082705856
OlDlx8SRpC,-0.022956715,0.01267716
68kQSvGnMT,-0.054205046,0.024609602
L1767DAxxw,0.035566378,0.226559167
r24dtFQIe6,-0.028617295,0.236071832
d7kMD88kw6,-0.038068743,0.016521225
9wwc6yEpTG,0.004403025,0.016099628
lMfrguB0Q2,0.013292927,0.014796402
VSZpURpOhs,-0.141045487,-0.173413774
VLBb3Tcpa1,-0.062016425,0.047637056
L0Rtaao1Qp,-0.026464044,0.062537812
1U0CT4XTj9,-0.08149343,-0.011582863
4NqjEp3TBE,-0.16246415,-0.107194689
rICqanYQov,-0.031745746,-0.03023
h91SVgqxa2,-0.03539992,0.021754994
dujgufBNz1,-0.080766823,-0.001261378
qrUaLLF4w1,0.15600888,-0.015668278
TZEl6QVlXN,-0.002258083,0.016680155
GBIE00OY0b,-0.050395342,0.094422332
M6msGHCRoP,0.060636973,0.285653884
